section ,searched ,terms ,title ,authors ,published ,database,source,url
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),RFID technology for IoT-based personal healthcare in smart spaces,"S Amendola, R Lodato, S Manzari… - IEEE Internet of …, 2014 - ieeexplore.ieee.org", S Manzari… ,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6780609/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),"Ambient air pollution, climate change, and population health in China","H Kan, R Chen, S Tong - Environment international, 2012 - Elsevier", S Tong ,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0160412011000535,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Health impact assessment of a reduction in ambient PM 2.5 levels in Spain,"E Boldo, C Linares, J Lumbreras, R Borge… - Environment …, 2011 - Elsevier", R Borge… ,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0160412010002035,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),How smart is your home?,"DJ Cook - Science, 2012 - science.sciencemag.org",DJ Cook ,Google Scholar,http://science.sciencemag.org/content/335/6076/1579.short,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Estimating the national public health burden associated with exposure to ambient PM2. 5 and ozone,"N Fann, AD Lamson, SC Anenberg, K Wesson… - Risk …, 2012 - Wiley Online Library", K Wesson… ,Google Scholar,http://onlinelibrary.wiley.com/doi/10.1111/j.1539-6924.2011.01630.x/full,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),An IoT-aware architecture for smart healthcare systems,"L Catarinucci, D De Donno, L Mainetti… - IEEE Internet of …, 2015 - ieeexplore.ieee.org", L Mainetti… ,Google Scholar,http://ieeexplore.ieee.org/abstract/document/7070665/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),"A review of smart homes—Past, present, and future","MR Alam, MBI Reaz, MAM Ali - IEEE Transactions on Systems …, 2012 - ieeexplore.ieee.org", MAM Ali ,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6177682/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Discovering activities to recognize and track in a smart environment,"P Rashidi, DJ Cook, LB Holder… - IEEE transactions on …, 2011 - ieeexplore.ieee.org", LB Holder… ,Google Scholar,http://ieeexplore.ieee.org/abstract/document/5560652/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),"Conceptualizing smart city with dimensions of technology, people, and institutions","T Nam, TA Pardo - Proceedings of the 12th annual international digital …, 2011 - dl.acm.org", TA Pardo ,Google Scholar,http://dl.acm.org/citation.cfm?id=2037602,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Handbook of human factors and ergonomics,G Salvendy - 2012 - books.google.com,G Salvendy ,Google Scholar,https://books.google.co.uk/books?hl=en&lr=&id=WxJVNLzvRVUC&oi=fnd&pg=PA3&dq=(ambient+intelligence+OR+ambient+system+OR+smart+environment)+AND+(healthcare+OR+health+OR+medical)&ots=pYlkGUSto4&sig=Vlr6eLY89u76tXtONrXtWtHV7J8,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Impact of ambient temperature on children's health: a systematic review,"Z Xu, RA Etzel, H Su, C Huang, Y Guo, S Tong - Environmental research, 2012 - Elsevier", S Tong ,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0013935112001983,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Ambient Assisted Living system for in-home monitoring of healthy independent elders,"JA Botia, A Villa, J Palma - Expert Systems with Applications, 2012 - Elsevier", J Palma ,Google Scholar,http://www.sciencedirect.com/science/article/pii/S095741741200173X,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"healthcare,health,medical",22/11/2017,(ambient intelligence OR ambient system OR smart environment) AND (healthcare OR health OR medical),Long term exposure to ambient air pollution and incidence of acute coronary events: prospective cohort study and meta-analysis in 11 European cohorts from …,"G Cesaroni, F Forastiere, M Stafoggia, ZJ Andersen… - Bmj, 2014 - bmj.com", ZJ Andersen… ,Google Scholar,http://www.bmj.com/content/348/bmj.f7412.pdf+html,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28healthcare+OR+health+OR+medical%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
